name,issued,organization_name,organization_url,administration,agriculture,construction,crime,culture,education,energy,finances,geography,health,industry,legislation,mobility,national-economy,politics,population,prices,public-order,social-security,statistical-basis,territory,tourism,trade,work,nb_visits,nb_hits,nb_hits_with_time_generation,min_time_generation,max_time_generation,sum_time_network,nb_hits_with_time_network,min_time_network,max_time_network,sum_time_server,nb_hits_with_time_server,min_time_server,max_time_server,sum_time_transfer,nb_hits_with_time_transfer,min_time_transfer,max_time_transfer,sum_time_dom_processing,nb_hits_with_time_dom_processing,min_time_dom_processing,max_time_dom_processing,sum_time_dom_completion,nb_hits_with_time_dom_completion,min_time_dom_completion,max_time_dom_completion,sum_time_on_load,nb_hits_with_time_on_load,min_time_on_load,max_time_on_load,sum_time_spent,bounce_count,exit_nb_visits,sum_daily_nb_uniq_visitors,avg_time_on_dimension,bounce_rate,exit_rate,avg_time_generation,metadata_segment,date
echtzeitdaten-am-abstimmungstag-des-kantons-zurich,26.02.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,1.371,1.371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,2,45,0%,0%,1.371,dimension2==echtzeitdaten-am-abstimmungstag-des-kantons-zurich,2021-01-31
echtzeitdaten-am-abstimmungstag-des-kantons-zurich,26.02.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,1.371,1.371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,2,45,0%,0%,1.371,dimension2==echtzeitdaten-am-abstimmungstag-des-kantons-zurich,2021-01-31
miv-wege-quell-ziel-und-binnenverkehr-anz,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1.133,1.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0%,50%,1.133,dimension2==miv-wege-quell-ziel-und-binnenverkehr-anz,2021-01-31
schul-primarschule-pro-1000-einw,20.01.2016,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0.496,0.496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,0,0,2,200,0%,0%,0.496,dimension2==schul-primarschule-pro-1000-einw,2021-01-31
lufttemperatur-und-luftfeuchte-lora-sensor-messwerte,31.03.2020,awel-kanton-zuerich,https://opendata.swiss/organization/awel-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1.119,1.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,4,0%,0%,1.119,dimension2==lufttemperatur-und-luftfeuchte-lora-sensor-messwerte,2021-01-31
lufttemperatur-und-luftfeuchte-lora-sensor-messwerte,31.03.2020,awel-kanton-zuerich,https://opendata.swiss/organization/awel-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1.119,1.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,4,0%,0%,1.119,dimension2==lufttemperatur-und-luftfeuchte-lora-sensor-messwerte,2021-01-31
lufttemperatur-und-luftfeuchte-lora-sensor-messwerte,31.03.2020,awel-kanton-zuerich,https://opendata.swiss/organization/awel-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1.189,1.189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433,0,0,1,1433,0%,0%,1.189,dimension2==lufttemperatur-und-luftfeuchte-lora-sensor-messwerte,2021-01-31
lufttemperatur-und-luftfeuchte-lora-sensor-messwerte,31.03.2020,awel-kanton-zuerich,https://opendata.swiss/organization/awel-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1.189,1.189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433,0,0,1,1433,0%,0%,1.189,dimension2==lufttemperatur-und-luftfeuchte-lora-sensor-messwerte,2021-01-31
lernende-der-mittelschulen-im-kanton-zurich,02.12.2019,bildungsstatistik-kanton-zuerich,https://opendata.swiss/organization/bildungsstatistik-kanton-zuerich,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.009,1.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,6,0%,0%,1.009,dimension2==lernende-der-mittelschulen-im-kanton-zuerich,2021-01-31
lernende-der-mittelschulen-im-kanton-zurich,02.12.2019,bildungsstatistik-kanton-zuerich,https://opendata.swiss/organization/bildungsstatistik-kanton-zuerich,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.633,0.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,3,0%,0%,0.633,dimension2==lernende-der-mittelschulen-im-kanton-zurich,2021-01-31
freigabeliste-der-open-government-data-des-kantons-zurich,09.07.2019,fachstelle-ogd-kanton-zuerich,https://opendata.swiss/organization/fachstelle-ogd-kanton-zuerich,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.791,0.791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0%,0%,0.791,dimension2==freigabeliste-der-open-government-data-des-kantons-zurich,2021-01-31
freigabeliste-der-open-government-data-des-kantons-zurich,09.07.2019,fachstelle-ogd-kanton-zuerich,https://opendata.swiss/organization/fachstelle-ogd-kanton-zuerich,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.791,0.791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0%,0%,0.791,dimension2==freigabeliste-der-open-government-data-des-kantons-zurich,2021-01-31
covid_19-open-government-data-reported-by-the-swiss-cantons-and-the-principality-of-liechtenste,16.03.2020,fachstelle-ogd-kanton-zuerich,https://opendata.swiss/organization/fachstelle-ogd-kanton-zuerich,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0.018,0.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,3,0%,0%,0.43,dimension2==covid_19-open-government-data-reported-by-the-swiss-cantons-and-the-principality-of-liechtenste,2021-01-31
verzeichnis-der-personenstammdaten-der-zentralen-verwaltung-des-kantons-zurich,29.09.2020,fachstelle-ogd-kanton-zuerich,https://opendata.swiss/organization/fachstelle-ogd-kanton-zuerich,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0.783,1.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,2,0%,0%,1.204,dimension2==verzeichnis-der-personenstammdaten-der-zentralen-verwaltung-des-kantons-zurich,2021-01-31
verzeichnis-der-personenstammdaten-der-zentralen-verwaltung-des-kantons-zurich,29.09.2020,fachstelle-ogd-kanton-zuerich,https://opendata.swiss/organization/fachstelle-ogd-kanton-zuerich,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0.783,1.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,2,0%,0%,1.204,dimension2==verzeichnis-der-personenstammdaten-der-zentralen-verwaltung-des-kantons-zurich,2021-01-31
verzeichnis-der-personenstammdaten-der-zentralen-verwaltung-des-kantons-zurich,29.09.2020,fachstelle-ogd-kanton-zuerich,https://opendata.swiss/organization/fachstelle-ogd-kanton-zuerich,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0.783,1.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,2,0%,0%,1.204,dimension2==verzeichnis-der-personenstammdaten-der-zentralen-verwaltung-des-kantons-zurich,2021-01-31
designprinzipien-fur-behorden,21.12.2019,fachstelle-ogd-kanton-zuerich,https://opendata.swiss/organization/fachstelle-ogd-kanton-zuerich,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1.129,1.395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,0%,0%,1.262,dimension2==designprinzipien-fur-behorden,2021-01-31
designprinzipien-fur-behorden,21.12.2019,fachstelle-ogd-kanton-zuerich,https://opendata.swiss/organization/fachstelle-ogd-kanton-zuerich,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1.129,1.395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,0%,0%,1.262,dimension2==designprinzipien-fur-behorden,2021-01-31
web-service-des-geschaftsverwaltungssystems-des-kantonsrates-des-kantons-zurich,08.12.2020,fachstelle-ogd-kanton-zuerich,https://opendata.swiss/organization/fachstelle-ogd-kanton-zuerich,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.878,1.878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,9,0%,0%,1.878,dimension2==web-service-des-geschaftsverwaltungssystems-des-kantonsrates-des-kantons-zurich,2021-01-31
web-service-des-geschaftsverwaltungssystems-des-kantonsrates-des-kantons-zurich,08.12.2020,fachstelle-ogd-kanton-zuerich,https://opendata.swiss/organization/fachstelle-ogd-kanton-zuerich,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.878,1.878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,9,0%,0%,1.878,dimension2==web-service-des-geschaftsverwaltungssystems-des-kantonsrates-des-kantons-zurich,2021-01-31
statistik-der-informationszugangsgesuche-nach-idg-des-kantons-zurich,05.12.2019,fachstelle-ogd-kanton-zuerich,https://opendata.swiss/organization/fachstelle-ogd-kanton-zuerich,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.813,0.813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0%,0%,0.813,dimension2==statistik-der-informationszugangsgesuche-nach-idg-des-kantons-zurich,2021-01-31
statistik-der-informationszugangsgesuche-nach-idg-des-kantons-zurich,05.12.2019,fachstelle-ogd-kanton-zuerich,https://opendata.swiss/organization/fachstelle-ogd-kanton-zuerich,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.813,0.813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0%,0%,0.813,dimension2==statistik-der-informationszugangsgesuche-nach-idg-des-kantons-zurich,2021-01-31
statistik-der-informationszugangsgesuche-nach-idg-des-kantons-zurich,05.12.2019,fachstelle-ogd-kanton-zuerich,https://opendata.swiss/organization/fachstelle-ogd-kanton-zuerich,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.813,0.813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0%,0%,0.813,dimension2==statistik-der-informationszugangsgesuche-nach-idg-des-kantons-zurich,2021-01-31
bilanzwert-der-langfristigen-schulden-fr-einw,10.12.2018,gemeindeamt-kanton-zuerich,https://opendata.swiss/organization/gemeindeamt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.611,0.611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0%,100%,0.611,dimension2==bilanzwert-der-langfristigen-schulden-fr-einw,2021-01-31
bilanzwert-der-langfristigen-schulden-fr-einw,10.12.2018,gemeindeamt-kanton-zuerich,https://opendata.swiss/organization/gemeindeamt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.611,0.611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0%,100%,0.611,dimension2==bilanzwert-der-langfristigen-schulden-fr-einw,2021-01-31
bilanzwert-der-langfristigen-schulden-fr-einw,10.12.2018,gemeindeamt-kanton-zuerich,https://opendata.swiss/organization/gemeindeamt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.611,0.611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0%,100%,0.611,dimension2==bilanzwert-der-langfristigen-schulden-fr-einw,2021-01-31
covid_19-belegung-intensivpflege-kanton-zurich,06.11.2020,gesundheitsdirektion-kanton-zuerich,https://opendata.swiss/organization/gesundheitsdirektion-kanton-zuerich,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.532,0.532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,1,58,0%,0%,0.532,dimension2==covid_19-belegung-intensivpflege-kanton-zurich,2021-01-31
covid_19-belegung-intensivpflege-kanton-zurich,06.11.2020,gesundheitsdirektion-kanton-zuerich,https://opendata.swiss/organization/gesundheitsdirektion-kanton-zuerich,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.532,0.532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,1,58,0%,0%,0.532,dimension2==covid_19-belegung-intensivpflege-kanton-zurich,2021-01-31
covid_19-sterbeorte-kanton-zurich,04.12.2020,gesundheitsdirektion-kanton-zuerich,https://opendata.swiss/organization/gesundheitsdirektion-kanton-zuerich,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.516,0.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,1,27,0%,0%,0.516,dimension2==covid_19-sterbeorte-kanton-zurich,2021-01-31
covid_19-sterbeorte-kanton-zurich,04.12.2020,gesundheitsdirektion-kanton-zuerich,https://opendata.swiss/organization/gesundheitsdirektion-kanton-zuerich,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.516,0.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,1,27,0%,0%,0.516,dimension2==covid_19-sterbeorte-kanton-zurich,2021-01-31
covid_19-contact-tracing-kanton-zurich,13.08.2020,gesundheitsdirektion-kanton-zuerich,https://opendata.swiss/organization/gesundheitsdirektion-kanton-zuerich,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.972,0.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0%,0%,0.972,dimension2==covid_19-contact-tracing-kanton-zurich,2021-01-31
covid_19-contact-tracing-kanton-zurich,13.08.2020,gesundheitsdirektion-kanton-zuerich,https://opendata.swiss/organization/gesundheitsdirektion-kanton-zuerich,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.436,0.436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,1,39,0%,0%,0.436,dimension2==covid_19-contact-tracing-kanton-zurich,2021-01-31
covid_19-fallzahlen-kanton-zurich,05.03.2020,gesundheitsdirektion-kanton-zuerich,https://opendata.swiss/organization/gesundheitsdirektion-kanton-zuerich,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.305,1.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,1,24,0%,0%,1.305,dimension2==covid_19-fallzahlen-kanton-zuerich,2021-01-31
statistik-der-jugendstrafrechtspflege-des-kantons-zurich,06.01.2020,oberjugendanwaltschaft-kanton-zuerich,https://opendata.swiss/organization/oberjugendanwaltschaft-kanton-zuerich,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.834,0.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,1,28,0%,0%,0.834,dimension2==statistik-der-jugendstrafrechtspflege-des-kantons-zurich,2021-01-31
statistik-der-jugendstrafrechtspflege-des-kantons-zurich,06.01.2020,oberjugendanwaltschaft-kanton-zuerich,https://opendata.swiss/organization/oberjugendanwaltschaft-kanton-zuerich,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.834,0.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,1,28,0%,0%,0.834,dimension2==statistik-der-jugendstrafrechtspflege-des-kantons-zurich,2021-01-31
ehedaten-kanton-zurich-16-bis-18-jahrhundert,09.06.2017,staatsarchiv-kanton-zuerich,https://opendata.swiss/organization/staatsarchiv-kanton-zuerich,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0.686,0.686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0%,0%,0.686,dimension2==ehedaten-kanton-zurich-16-bis-18-jahrhundert,2021-01-31
ehedaten-kanton-zurich-16-bis-18-jahrhundert,09.06.2017,staatsarchiv-kanton-zuerich,https://opendata.swiss/organization/staatsarchiv-kanton-zuerich,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0.686,0.686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0%,0%,0.686,dimension2==ehedaten-kanton-zurich-16-bis-18-jahrhundert,2021-01-31
ehedaten-kanton-zurich-16-bis-18-jahrhundert,09.06.2017,staatsarchiv-kanton-zuerich,https://opendata.swiss/organization/staatsarchiv-kanton-zuerich,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0.852,0.852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1,30,0%,0%,0.852,dimension2==ehedaten-kanton-zurich-16-bis-18-jahrhundert,2021-01-31
ehedaten-kanton-zurich-16-bis-18-jahrhundert,09.06.2017,staatsarchiv-kanton-zuerich,https://opendata.swiss/organization/staatsarchiv-kanton-zuerich,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0.686,0.686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0%,0%,0.686,dimension2==ehedaten-kanton-zurich-16-bis-18-jahrhundert,2021-01-31
archivinformationssystem-des-staatsarchivs-des-kantons-zurich,14.11.2019,staatsarchiv-kanton-zuerich,https://opendata.swiss/organization/staatsarchiv-kanton-zuerich,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.64,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,1,196,0%,0%,0.64,dimension2==archivinformationssystem-des-staatsarchivs-des-kantons-zurich,2021-01-31
archivinformationssystem-des-staatsarchivs-des-kantons-zurich,14.11.2019,staatsarchiv-kanton-zuerich,https://opendata.swiss/organization/staatsarchiv-kanton-zuerich,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.64,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,1,196,0%,0%,0.64,dimension2==archivinformationssystem-des-staatsarchivs-des-kantons-zurich,2021-01-31
archivinformationssystem-des-staatsarchivs-des-kantons-zurich,14.11.2019,staatsarchiv-kanton-zuerich,https://opendata.swiss/organization/staatsarchiv-kanton-zuerich,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.64,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,1,196,0%,0%,0.64,dimension2==archivinformationssystem-des-staatsarchivs-des-kantons-zurich,2021-01-31
archivinformationssystem-des-staatsarchivs-des-kantons-zurich,14.11.2019,staatsarchiv-kanton-zuerich,https://opendata.swiss/organization/staatsarchiv-kanton-zuerich,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.64,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,1,196,0%,0%,0.64,dimension2==archivinformationssystem-des-staatsarchivs-des-kantons-zurich,2021-01-31
zurcher-stillstandsprotokolle-des-17-jahrhunderts,20.08.2020,staatsarchiv-kanton-zuerich,https://opendata.swiss/organization/staatsarchiv-kanton-zuerich,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,3,0.648,0.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,0,0,1,302,0%,0%,0.669,dimension2==zurcher-stillstandsprotokolle-des-17-jahrhunderts,2021-01-31
zurcher-stillstandsprotokolle-des-17-jahrhunderts,20.08.2020,staatsarchiv-kanton-zuerich,https://opendata.swiss/organization/staatsarchiv-kanton-zuerich,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,3,0.648,0.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,0,0,1,302,0%,0%,0.669,dimension2==zurcher-stillstandsprotokolle-des-17-jahrhunderts,2021-01-31
zurcher-stillstandsprotokolle-des-17-jahrhunderts,20.08.2020,staatsarchiv-kanton-zuerich,https://opendata.swiss/organization/staatsarchiv-kanton-zuerich,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,3,0.648,0.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,0,0,1,302,0%,0%,0.669,dimension2==zurcher-stillstandsprotokolle-des-17-jahrhunderts,2021-01-31
zurcher-stillstandsprotokolle-des-17-jahrhunderts,20.08.2020,staatsarchiv-kanton-zuerich,https://opendata.swiss/organization/staatsarchiv-kanton-zuerich,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,3,0.648,0.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,0,0,1,302,0%,0%,0.669,dimension2==zurcher-stillstandsprotokolle-des-17-jahrhunderts,2021-01-31
zurcher-stillstandsprotokolle-des-17-jahrhunderts,20.08.2020,staatsarchiv-kanton-zuerich,https://opendata.swiss/organization/staatsarchiv-kanton-zuerich,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,3,0.648,0.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,0,0,1,302,0%,0%,0.669,dimension2==zurcher-stillstandsprotokolle-des-17-jahrhunderts,2021-01-31
zurcher-regierungsratsbeschlusse-des-19-jahrhunderts,01.06.2017,staatsarchiv-kanton-zuerich,https://opendata.swiss/organization/staatsarchiv-kanton-zuerich,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0.795,0.795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0%,0%,0.795,dimension2==zurcher-regierungsratsbeschlusse-des-19-jahrhunderts,2021-01-31
zurcher-regierungsratsbeschlusse-des-19-jahrhunderts,01.06.2017,staatsarchiv-kanton-zuerich,https://opendata.swiss/organization/staatsarchiv-kanton-zuerich,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0.795,0.795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0%,0%,0.795,dimension2==zurcher-regierungsratsbeschlusse-des-19-jahrhunderts,2021-01-31
zurcher-regierungsratsbeschlusse-des-19-jahrhunderts,01.06.2017,staatsarchiv-kanton-zuerich,https://opendata.swiss/organization/staatsarchiv-kanton-zuerich,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0.795,0.795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0%,0%,0.795,dimension2==zurcher-regierungsratsbeschlusse-des-19-jahrhunderts,2021-01-31
zurcher-regierungsratsbeschlusse-des-19-jahrhunderts,01.06.2017,staatsarchiv-kanton-zuerich,https://opendata.swiss/organization/staatsarchiv-kanton-zuerich,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0.795,0.795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0%,0%,0.795,dimension2==zurcher-regierungsratsbeschlusse-des-19-jahrhunderts,2021-01-31
erlasse-der-zurcher-gesetzessammlung-seit-1803,21.12.2020,staatsarchiv-kanton-zuerich,https://opendata.swiss/organization/staatsarchiv-kanton-zuerich,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1.253,1.253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,6,0%,0%,1.253,dimension2==erlasse-der-zurcher-gesetzessammlung-seit-1803,2021-01-31
